Date,S&P500 Open,S&P500 Close,DJ Open,DJ Close,NAS Open,NAS Close,Bank_Open,Bank_Close,Biotech_Open,Biotech_Close,Healthcare_Open,Healthcare_Close,Housing_Open,Housing_Close,Industrial_Open,Industrial_Close,Insurance_Open,Insurance_Close,Oil-Gas_Open,Oil-Gas_Close,Semiconductor_Open,Semiconductor_Close,Telecom_Open,Telecom_Close,Utility_Open,Utility_Close,S&P500 Same-Day Change,S&P500 1-Day Change,S&P500 2-Day Change,DJ Same-Day Change,DJ 1-Day Change,DJ 2-Day Change,NAS Same-Day Change,NAS 1-Day Change,NAS 2-Day Change,Banking Same-Day Change,Banking 1-Day Change,Biotech Same-Day Change,Biotech 1-Day Change,Healthcare Same-Day Change,Healthcare 1-Day Change,Housing Same-Day Change,Housing 1-Day Change,Industrial Same-Day Change,Industrial 1-Day Change,Insurance Same-Day Change,Insurance 1-Day Change,Oil Same-Day Change,Oil 1-Day Change,Semiconductor Same-Day Change,Semiconductor 1-Day Change,Telecom Same-Day Change,Telecom 1-Day Change,Utility Same-Day Change,Utility 1-Day Change
2016-06-09,2115.6499,2115.48,17969.9805,17985.1895,4954.1499,4958.6201,2873.110107,2855.330078,2900.189941,2860.629883,652.400024,646.880005,238.360001,237.809998,4229.549805,4233.740234000001,7595.410156,7624.850098000001,178.610001,178.46000700000005,703.909973,710.919983,267.429993,266.839996,628.080017,634.23999,-0.01,-0.92,-1.72,0.08,-0.67,-1.41,0.09,-1.29,-2.22,-0.62,-1.01,-1.36,-2.17,-0.85,-1.89,-0.23,-1.38,0.1,-1.23,0.39,-0.91,-0.08,-3.6,1.0,-1.67,-0.22,-1.31,0.98,-0.23
2016-06-10,2109.5701,2096.0701,17938.8203,17865.3398,4915.1499,4894.5498,2829.72998,2826.51001,2831.0,2798.649902,641.090027,634.630005,235.820007,234.52999900000003,4197.970215,4181.720215,7594.160156,7555.839844,176.979996,172.029999,703.450012,699.039978,263.980011,263.339996,633.75,632.8099980000002,-0.64,-0.81,-0.99,-0.41,-0.74,-1.07,-0.42,-0.94,-1.04,-0.11,-1.21,-1.14,-1.24,-1.01,-1.08,-0.55,-2.06,-0.39,-0.67,-0.5,-1.42,-2.8,-1.13,-0.63,-0.52,-0.24,-0.83,-0.15,-0.12
2016-06-13,2091.75,2079.0601,17830.5,17732.4805,4868.5098,4848.4399,2813.330078,2792.199951,2788.560059,2763.810059,633.080017,627.75,233.429993,229.690002,4172.990234000001,4153.6098630000015,7543.060059,7448.879883,171.009995,170.080002,695.929993,695.419983,262.450012,261.160004,633.710022,632.039978,-0.61,-0.18,-0.36,-0.55,-0.33,-0.52,-0.41,-0.1,-0.28,-0.75,-1.61,-0.89,-0.59,-0.84,-0.5,-1.6,-1.31,-0.46,0.15,-1.25,-0.37,-0.54,-0.37,-0.07,0.01,-0.49,0.18,-0.26,0.51
2016-06-14,2076.6499,2075.3201,17710.7695,17674.8203,4836.6699,4843.5498,2782.639893,2747.280029,2751.850098,2747.590088,625.409973,624.6099849999998,229.100006,226.669998,4144.22998,4159.77002,7433.370117,7421.490234000001,169.350006,169.449997,693.47998,695.469971,260.179993,261.640015,631.880005,635.289978,-0.06,-0.18,0.13,-0.2,-0.2,0.33,0.14,-0.18,0.03,-1.27,0.19,-0.15,-0.21,-0.13,-0.34,-1.06,0.04,0.37,-0.1,-0.16,-0.81,0.06,-0.54,0.29,-0.09,0.56,-0.49,0.54,-0.71
2016-06-15,2077.6001,2071.5,17703.6504,17640.1699,4855.0801,4834.9302,2755.199951,2752.419922,2762.399902,2741.790039,627.799988,622.5,227.100006,226.770004,4166.569824,4155.6401369999985,7446.950195,7361.240234000001,168.470001,168.529999,698.25,694.8599849999998,259.880005,260.369995,635.450012,630.789978,-0.29,0.31,-0.01,-0.36,0.53,0.2,-0.42,0.21,-0.72,-0.1,-0.89,-0.75,-0.08,-0.84,0.08,-0.15,0.21,-0.26,0.42,-1.15,0.67,0.04,-1.88,-0.49,-0.01,0.19,0.67,-0.73,0.68
2016-06-16,2066.3601,2077.99,17602.2305,17733.0996,4809.6899,4844.9199,2733.590088,2728.040039,2725.879883,2739.72998,619.429993,623.0,225.520004,227.240005,4138.379883,4173.069824,7338.919922,7410.620117,167.25,165.369995,688.969971,694.780029,258.679993,262.119995,630.789978,635.099976,0.56,-0.33,0.25,0.74,-0.33,0.4,0.73,-0.92,-0.16,-0.2,0.09,0.51,-2.04,0.58,-1.6,0.76,0.6,0.84,-0.6,0.98,-0.46,-1.12,2.64,0.84,-0.82,1.33,0.21,0.68,0.41
2016-06-17,2078.2,2071.22,17733.4395,17675.1602,4835.02,4800.3398,2731.6201170000004,2730.530029,2743.540039,2683.719971,622.919983,613.02002,227.25,228.610001,4170.689941,4147.910156,7403.169922,7376.540039,166.399994,169.740005,693.1400150000002,689.090027,261.950012,262.670013,634.880005,637.710022,-0.34,0.58,0.85,-0.33,0.73,0.87,-0.72,0.77,0.9,-0.04,1.21,-2.18,0.84,-1.59,0.83,0.6,0.98,-0.55,0.98,-0.36,0.84,2.01,-0.15,-0.58,1.16,0.27,0.3,0.45,-0.51
2016-06-20,2075.5801,2083.25,17736.8691,17804.8691,4856.6899,4837.21,2769.280029,2763.600098,2722.909912,2706.199951,621.1400150000002,618.080017,230.949997,230.860001,4196.97998,4188.580078,7442.410156,7438.77002,171.970001,169.490005,700.4400019999998,697.080017,265.100006,263.470001,637.570007,634.4400019999998,0.37,0.27,0.11,0.38,0.14,-0.14,-0.4,0.14,-0.08,-0.21,0.25,-0.61,-1.57,-0.49,-1.16,-0.04,-0.28,-0.2,0.01,-0.05,0.61,-1.44,0.83,-0.48,0.33,-0.61,0.11,-0.49,0.13
2016-06-21,2085.1899,2088.8999,17827.3301,17829.7305,4845.0801,4843.7598,2769.310059,2770.419922,2712.830078,2663.790039,619.5,610.8900150000002,232.710007,230.220001,4191.790039,4188.879883,7457.450195,7484.180176000002,169.25,170.899994,699.130005,699.400024,264.089996,263.76001,634.820007,635.23999,0.18,-0.17,1.17,0.01,-0.27,1.02,-0.03,-0.22,1.37,0.04,-0.15,-1.81,0.68,-1.39,0.57,-1.07,-0.26,-0.07,-0.38,0.36,-0.21,0.97,0.09,0.04,-0.16,-0.12,-0.34,0.07,-0.45
2016-06-22,2089.75,2085.45,17832.6699,17780.8301,4846.6802,4833.3198,2772.040039,2766.25,2662.75,2682.0,610.8599849999998,614.3599849999998,230.399994,229.630005,4189.310059,4172.8598630000015,7483.560059,7468.790039,172.089996,171.059998,699.8599849999998,698.25,264.160004,262.869995,635.950012,632.380005,-0.21,1.34,-2.3,-0.29,1.29,-2.14,-0.28,1.59,-2.59,-0.21,2.87,0.72,2.21,0.57,1.94,-0.33,1.99,-0.39,1.34,-0.2,1.35,-0.6,2.81,-0.23,2.64,-0.49,1.88,-0.56,0.31
2016-06-23,2092.8,2113.3201,17844.1094,18011.0703,4872.1899,4910.04,2800.060059,2845.649902,2710.860107,2741.23999,620.400024,626.27002,231.679993,234.199997,4206.720215,4228.759765999999,7532.089844,7569.890137,173.059998,175.869995,707.549988,716.669983,265.850006,267.820007,633.0,634.369995,0.98,-3.59,-5.34,0.94,-3.39,-4.83,0.78,-4.12,-6.43,1.63,-6.03,1.12,-4.97,0.95,-4.24,1.09,-3.23,0.52,-3.8,0.5,-4.26,1.62,-5.06,1.29,-5.76,0.74,-5.15,0.22,0.37
2016-06-24,2103.8101,2037.41,17946.6309,17400.75,4715.79,4707.98,2705.01001,2674.189941,2621.02002,2605.0,601.719971,599.710022,233.0,226.639999,4063.719971,4068.179932,7296.0,7247.569823999998,175.130005,166.970001,685.25,675.400024,256.5,254.02999900000003,632.409973,636.72998,-3.16,-1.81,-0.06,-3.04,-1.5,0.05,-0.17,-2.41,-0.34,-1.14,-4.34,-0.61,-3.09,-0.33,-2.66,-2.73,-3.17,0.11,-1.87,-0.66,-2.11,-4.66,-5.24,-1.44,-4.01,-0.96,-2.4,0.68,1.52
2016-06-27,2031.45,2000.54,17355.2109,17140.2402,4664.4302,4594.4399,2636.110107,2558.169922,2584.709961,2524.439941,595.9400019999998,583.72998,224.52999900000003,219.460007,4031.179932,3992.060059,7175.470215,7094.549805,164.929993,158.220001,664.820007,648.320007,251.300003,247.929993,635.98999,646.419983,-1.52,1.78,3.51,-1.24,1.57,3.23,-1.5,2.12,4.02,-2.96,2.11,-2.33,3.8,-2.05,3.18,-2.26,2.64,-0.97,1.68,-1.13,2.2,-4.07,2.19,-2.48,2.69,-1.34,2.23,1.64,0.36
2016-06-28,2006.67,2036.09,17190.5098,17409.7207,4643.9302,4691.8701,2593.77002,2612.169922,2563.290039,2620.360107,591.369995,602.280029,221.919998,225.25999500000003,4025.669922,4059.26001,7143.830078,7250.660156,160.580002,161.690002,658.289978,665.75,250.669998,253.470001,645.789978,648.75,1.47,1.7,3.08,1.28,1.64,2.99,1.03,1.86,3.21,0.71,2.44,2.23,2.18,1.84,1.84,1.51,2.49,0.83,1.98,1.5,1.77,0.69,2.7,1.13,2.05,1.12,2.16,0.46,0.22
2016-06-29,2042.6899,2070.77,17456.0195,17694.6797,4732.9302,4779.25,2648.100098,2675.929932,2659.699951,2677.48999,608.9400019999998,613.369995,228.100006,230.880005,4093.600098,4139.589844,7300.209961,7379.200195,163.389999,166.050003,674.22998,679.369995,256.170013,258.950012,650.75,650.200012,1.37,1.36,1.55,1.37,1.33,1.44,0.98,1.33,1.74,1.05,2.17,0.67,0.6,0.73,0.78,1.22,1.94,1.12,1.39,1.08,2.45,1.63,1.37,0.76,1.81,1.09,1.38,-0.08,2.26
2016-06-30,2073.1699,2098.8601,17712.7598,17929.9902,4793.75,4842.6699,2688.889893,2733.949951,2679.23999,2693.469971,614.159973,618.150024,231.559998,235.350006,4154.27002,4197.069824,7393.180176000002,7559.950195,165.850006,168.320007,681.539978,691.669983,259.950012,262.52999900000003,651.969971,664.8900150000002,1.24,0.19,-0.49,1.23,0.11,-0.5,1.02,0.41,-0.41,1.68,-0.98,0.53,2.02,0.65,1.67,1.64,0.5,1.03,0.59,2.26,-0.48,1.49,2.2,1.49,-0.96,0.99,0.19,1.98,-0.03
2016-07-01,2099.3401,2102.95,17924.2402,17949.3691,4837.1802,4862.5698,2721.969971,2707.139893,2693.189941,2747.98999,618.1400150000002,628.5,235.460007,236.52999900000003,4198.060059,4222.02002,7548.299805,7523.439941,168.410004,172.020004,684.580017,685.01001,262.769989,263.02999900000003,667.0599980000002,664.659973,0.17,-0.68,-0.15,0.14,-0.61,-0.17,0.52,-0.82,-0.07,-0.54,-2.2,2.03,-0.97,1.68,-0.9,0.45,-0.92,0.57,-0.55,-0.33,-0.46,2.14,-4.39,0.06,-1.82,0.1,-1.1,-0.36,0.79
2016-07-05,2095.05,2088.55,17904.4492,17840.6191,4837.0601,4822.8999,2682.98999,2647.51001,2736.110107,2721.27002,626.460022,622.8599849999998,235.559998,234.360001,4203.169922,4198.680176,7456.209961,7488.580078,169.470001,164.470001,678.6900019999998,672.51001,260.459991,260.130005,664.830017,669.909973,-0.31,0.54,0.45,-0.36,0.44,0.31,-0.29,0.75,1.12,-1.32,0.64,-0.54,2.33,-0.57,1.9,-0.51,1.84,-0.11,0.53,0.43,0.17,-2.95,-0.63,-0.91,0.15,-0.13,0.76,0.76,0.3
2016-07-06,2084.4299,2099.73,17807.4707,17918.6191,4799.3198,4859.1602,2630.419922,2664.429932,2709.550049,2784.570068,620.719971,634.669983,233.410004,238.679993,4180.3901369999985,4220.990234000001,7463.629883,7501.589844,162.990005,163.429993,667.8099980000002,673.549988,259.48999,262.100006,669.119995,671.929993,0.73,-0.09,1.44,0.62,-0.13,1.27,1.25,0.36,2.01,1.29,0.76,2.77,0.62,2.25,0.47,2.26,0.36,0.97,0.37,0.51,-0.28,0.27,0.11,0.86,1.23,1.01,0.18,0.42,-1.85
2016-07-07,2100.4199,2097.8999,17924.2402,17895.8809,4867.4702,4876.8101,2668.149902,2684.790039,2797.72998,2801.939941,636.630005,637.679993,239.070007,239.539993,4226.290039,4236.799805,7507.600098000001,7480.720215,164.979996,163.610001,676.299988,681.820007,262.23999,262.579987,669.539978,659.469971,-0.12,1.53,1.87,-0.16,1.4,1.85,0.19,1.64,2.29,0.62,1.72,0.15,1.2,0.16,1.43,0.2,2.26,0.25,1.66,-0.36,0.99,-0.83,1.78,0.82,2.82,0.13,2.08,-1.5,0.96
2016-07-08,2106.97,2129.8999,17971.2207,18146.7402,4906.6602,4956.7598,2717.280029,2731.070068,2803.429932,2835.550049,639.3599849999998,646.77002,241.589996,244.960007,4264.169922,4307.060059,7536.509765999999,7555.009765999999,165.369995,166.529999,688.0599980000002,701.070007,264.829987,268.02999900000003,657.780029,665.8099980000002,1.09,0.34,1.04,0.98,0.44,1.11,1.02,0.64,1.33,0.51,1.34,1.15,-0.21,1.16,-0.16,1.39,0.53,1.01,0.72,0.25,0.62,0.7,-0.77,1.89,1.12,1.21,0.69,1.22,-0.12
2016-07-11,2131.72,2137.1599,18161.5293,18226.9297,4976.54,4988.6401,2747.3701170000004,2767.72998,2855.47998,2829.570068,650.369995,645.72998,245.639999,246.25999500000003,4322.290039,4338.240234000001,7576.089844,7601.97998,167.610001,165.25,706.3900150000002,708.900024,268.980011,269.880005,663.130005,664.97998,0.26,0.7,0.71,0.36,0.66,0.8,0.24,0.69,0.34,0.74,1.96,-0.91,0.75,-0.71,0.64,0.25,0.77,0.37,0.23,0.34,0.57,-1.41,5.02,0.36,1.33,0.33,0.62,0.28,-1.39
2016-07-12,2139.5,2152.1399,18259.1191,18347.6699,5017.9902,5022.8198,2791.6201170000004,2822.090088,2852.6201170000004,2850.669922,649.719971,649.8900150000002,248.139999,248.160004,4357.330078,4348.339844,7645.830078,7645.459961,167.720001,173.53999299999995,715.929993,718.3599849999998,271.600006,271.549988,662.0,655.76001,0.59,0.01,0.54,0.48,0.13,0.87,0.1,-0.34,0.22,1.09,-0.06,-0.07,-1.72,0.03,-1.25,0.01,0.12,-0.21,-0.32,-0.0,0.03,3.47,-2.4,0.34,0.08,-0.02,0.18,-0.94,0.76
2016-07-13,2153.8101,2152.4299,18356.7793,18372.1191,5036.3198,5005.73,2822.209961,2820.48999,2871.77002,2801.560059,653.6099849999998,641.73999,249.050003,248.449997,4354.399902,4334.290039,7658.370117,7647.759765999999,173.5,169.369995,720.73999,718.900024,272.369995,272.02999900000003,659.330017,660.72998,-0.06,0.53,0.43,0.08,0.73,0.79,-0.61,0.57,0.48,-0.06,1.12,-2.44,0.33,-1.82,0.26,-0.24,-0.02,-0.46,0.41,-0.14,0.16,-2.38,0.94,-0.26,0.74,-0.12,0.06,0.21,-0.58
2016-07-14,2157.8799,2163.75,18414.3008,18506.4102,5041.9502,5034.0601,2856.840088,2851.949951,2827.860107,2810.830078,647.210022,643.400024,250.130005,248.389999,4361.200195,4351.910156,7705.740234000001,7660.359863,171.25,170.96000700000005,724.679993,724.22998,273.600006,272.190002,657.6099849999998,656.880005,0.27,-0.09,0.15,0.5,0.05,0.14,-0.16,-0.09,0.43,-0.17,0.27,-0.6,1.43,-0.59,0.88,-0.7,0.05,-0.21,-0.44,-0.59,-0.52,-0.17,-0.01,-0.06,-0.08,-0.52,0.33,-0.11,0.35
2016-07-15,2165.1299,2161.74,18508.8809,18516.5508,5041.1899,5029.5898,2869.350098,2859.699951,2819.280029,2850.929932,644.6099849999998,649.090027,248.990005,248.50999500000003,4356.939941,4332.660156,7651.990234000001,7620.430176000002,172.029999,170.949997,723.150024,723.6400150000002,273.48999,273.079987,657.8099980000002,659.150024,-0.16,0.24,0.09,0.04,0.09,0.23,-0.23,0.52,0.13,-0.34,-0.5,1.12,0.34,0.7,0.24,-0.19,0.25,-0.56,0.23,-0.41,-0.57,-0.63,0.02,0.07,1.51,-0.15,0.15,0.2,0.21
2016-07-18,2162.04,2166.8899,18521.5508,18533.0508,5034.9902,5055.7798,2855.709961,2845.290039,2855.300049,2860.75,650.27002,650.659973,248.940002,249.139999,4332.450195,4342.680176,7617.390137,7576.830078,169.949997,170.979996,732.630005,734.539978,272.809998,273.5,659.76001,660.52002,0.22,-0.14,0.28,0.06,0.14,0.33,0.41,-0.38,0.68,-0.36,0.02,0.19,-1.34,0.06,-0.99,0.08,-0.28,0.24,-0.44,-0.53,-0.33,0.61,-1.74,0.26,-0.38,0.25,-0.18,0.12,-0.07
2016-07-19,2163.79,2163.78,18503.1191,18559.0098,5038.2202,5036.3701,2837.72998,2845.8701170000004,2855.840088,2822.280029,650.030029,644.219971,249.00999500000003,248.429993,4321.319824,4323.569824,7554.77002,7551.47998,170.279999,168.0,732.280029,731.780029,273.220001,273.01001,660.900024,660.0599980000002,-0.0,0.43,0.06,0.3,0.19,-0.23,-0.04,1.06,0.75,0.29,-0.33,-1.18,2.56,-0.89,1.94,-0.23,0.66,0.05,0.51,-0.04,0.02,-1.34,0.1,-0.07,1.63,-0.08,1.46,-0.13,-0.52
2016-07-20,2166.1001,2173.02,18582.6992,18595.0293,5061.6001,5089.9302,2849.709961,2836.590088,2829.629883,2894.530029,646.51001,656.719971,248.899994,250.080002,4328.629883,4345.669922,7572.689941,7553.209961,166.929993,168.169998,735.52002,743.73999,273.589996,277.0,660.030029,656.630005,0.32,-0.36,0.09,0.07,-0.42,-0.13,0.56,-0.31,0.2,-0.46,-0.85,2.29,1.25,1.58,0.78,0.47,0.07,0.39,-0.26,-0.26,-0.44,0.74,-2.16,1.12,-0.73,1.25,-0.21,-0.52,0.53
2016-07-21,2172.9099,2165.1699,18589.9609,18517.2305,5093.9702,5073.8999,2833.51001,2812.419922,2923.810059,2930.669922,661.22998,661.849976,249.820007,250.25,4347.370117,4334.22998,7539.870117,7520.25,167.919998,164.529999,744.400024,738.299988,277.25,276.429993,655.3099980000002,660.080017,-0.36,0.46,0.15,-0.39,0.29,-0.13,-0.39,0.52,0.47,-0.74,1.22,0.23,0.24,0.09,0.25,0.17,0.62,-0.3,0.39,-0.26,0.91,-2.02,-0.19,-0.82,0.55,-0.3,0.91,0.73,1.36
2016-07-22,2166.47,2175.03,18524.1504,18570.8496,5078.1201,5100.1602,2817.570068,2846.719971,2938.780029,2937.649902,663.280029,663.530029,250.740005,251.789993,4337.009765999999,4350.970215,7522.259765999999,7589.049805,164.880005,164.21000700000005,735.5,742.369995,277.630005,278.950012,659.700012,669.070007,0.4,-0.3,-0.27,0.25,-0.42,-0.52,0.43,-0.05,0.19,1.03,-0.52,-0.04,0.46,0.04,0.22,0.42,0.26,0.32,0.01,0.89,-0.36,-0.41,-2.52,0.93,0.55,0.48,0.14,1.42,-0.1
2016-07-25,2173.71,2168.48,18554.4902,18493.0605,5096.9902,5097.6299,2839.0,2831.98999,2940.350098,2951.169922,663.5,665.0,251.919998,252.449997,4350.930176,4351.540039,7567.810059,7561.810059,163.229996,160.070007,744.48999,746.4400019999998,278.959991,279.350006,668.1099849999998,668.419983,-0.24,0.03,-0.09,-0.33,-0.1,-0.11,0.01,0.24,0.83,-0.25,0.56,0.37,-0.7,0.23,-0.73,0.21,0.85,0.01,0.17,-0.08,0.0,-1.94,1.33,0.26,3.82,0.14,0.18,0.05,-0.88
2016-07-26,2168.97,2169.1799,18497.3691,18473.75,5095.6099,5110.0498,2828.649902,2847.919922,2925.199951,2930.570068,658.73999,660.130005,252.369995,254.589996,4358.459961,4358.879883,7569.450195,7562.100098000001,159.169998,162.199997,754.969971,774.919983,279.410004,279.850006,668.669983,662.52002,0.01,-0.12,0.04,-0.13,-0.01,-0.09,0.28,0.58,0.88,0.68,0.37,0.18,2.45,0.21,1.5,0.88,-0.22,0.01,-0.31,-0.1,0.24,1.9,-1.44,2.64,0.0,0.16,0.43,-0.92,-1.16
2016-07-27,2169.8101,2166.5801,18473.2695,18472.1699,5143.8398,5139.8101,2851.959961,2858.570068,2934.969971,3002.5,660.849976,670.049988,255.080002,254.039993,4366.25,4345.509765999999,7548.529785,7580.439941,162.630005,159.869995,781.1099849999998,774.929993,281.549988,281.040009,660.869995,654.8599849999998,-0.15,0.16,0.32,-0.01,-0.09,-0.22,-0.08,0.3,0.43,0.23,-0.1,2.3,0.22,1.39,0.28,-0.41,0.26,-0.48,0.25,0.42,0.43,-1.7,-0.69,-0.79,-0.57,-0.18,-0.23,-0.91,0.23
2016-07-28,2166.05,2170.0601,18461.0098,18456.3496,5144.8198,5154.98,2851.600098,2855.699951,3006.389893,3008.97998,670.919983,671.900024,253.449997,254.690002,4344.689941,4356.310059,7600.919922,7612.72998,159.300003,158.759995,770.75,770.52002,280.519989,280.390015,654.320007,656.340027,0.19,0.16,0.04,-0.03,-0.13,-0.28,0.2,0.14,0.57,0.14,-0.48,0.09,0.64,0.15,0.4,0.49,-1.73,0.27,0.0,0.16,-0.64,-0.34,1.31,-0.03,-0.49,-0.05,0.31,0.31,0.71
2016-07-29,2168.8301,2173.6001,18442.5195,18432.2402,5162.1499,5162.1299,2848.77002,2841.889893,3002.300049,3028.3701170000004,670.630005,674.570007,254.130005,250.289993,4358.950195,4356.319824,7596.859863,7564.049805,157.830002,160.839996,772.01001,766.780029,280.859985,281.26001,656.349976,660.97998,0.22,-0.13,-0.76,-0.06,-0.15,-0.64,-0.0,0.43,-0.47,-0.24,-0.75,0.87,1.65,0.59,1.21,-1.51,-0.72,-0.06,0.1,-0.43,0.3,1.91,-3.11,-0.68,0.16,0.14,0.64,0.71,-0.04
2016-08-01,2173.1499,2170.8401,18434.5,18404.5098,5167.4199,5184.2002,2846.209961,2820.669922,3046.939941,3078.330078,677.599976,682.700012,250.229996,248.490005,4359.339844,4360.850098,7576.689941,7587.060059,159.78999299999995,155.830002,768.130005,768.02002,282.079987,283.070007,659.900024,660.719971,-0.11,-0.64,-0.32,-0.16,-0.49,-0.27,0.32,-0.9,-0.47,-0.9,-0.79,1.03,0.17,0.75,0.05,-0.7,-1.11,0.03,-1.13,0.14,-0.02,-2.48,0.03,-0.01,-1.6,0.35,-0.99,0.12,-0.59
2016-08-02,2169.9399,2157.03,18401.1504,18313.7695,5177.5298,5137.73,2817.629883,2798.47998,3079.219971,3083.709961,683.8099980000002,683.0599980000002,247.960007,245.720001,4351.990234000001,4311.689941,7590.02002,7585.740234000001,157.110001,155.880005,765.669983,755.72998,282.640015,280.269989,658.570007,656.799988,-0.59,0.31,0.33,-0.47,0.23,0.21,-0.77,0.43,0.56,-0.68,1.04,0.15,1.1,-0.11,0.79,-0.9,0.36,-0.93,0.2,-0.06,0.52,-0.78,1.65,-1.3,0.11,-0.84,0.52,-0.27,-0.57
2016-08-03,2156.8101,2163.79,18313.0801,18355.0,5133.2402,5159.7402,2799.76001,2827.689941,3072.360107,3117.75,680.880005,688.450012,245.360001,246.600006,4304.450195,4320.160156,7605.029785,7624.910156,155.809998,158.449997,751.3099980000002,756.530029,280.01001,281.720001,656.98999,653.080017,0.32,0.02,0.88,0.23,-0.02,1.03,0.52,0.13,1.19,1.0,-0.01,1.48,-0.74,1.11,-0.57,0.51,-0.04,0.36,0.02,0.26,0.05,1.69,0.15,0.69,0.93,0.61,0.3,-0.6,-0.1
2016-08-04,2163.51,2164.25,18351.4297,18352.0508,5158.02,5166.25,2825.0,2827.48999,3122.449951,3094.570068,688.929993,684.52002,246.910004,246.5,4315.700195,4321.069824,7617.140137,7628.47998,157.979996,158.679993,758.090027,763.570007,281.709991,282.559998,653.27002,652.419983,0.03,0.86,0.77,0.0,1.04,0.97,0.16,1.06,0.91,0.09,2.93,-0.89,0.55,-0.64,0.52,-0.17,1.08,0.12,0.92,0.15,0.05,0.44,1.66,0.72,1.34,0.3,0.87,-0.13,-1.29
2016-08-05,2168.79,2182.8701,18402.8008,18543.5293,5190.71,5221.1201,2849.600098,2910.429932,3105.949951,3111.5,687.23999,688.1099849999998,247.410004,249.160004,4352.1098630000015,4360.669922,7592.850098000001,7632.410156,159.229996,161.320007,767.380005,773.780029,283.119995,285.019989,649.659973,643.97998,0.65,-0.09,-0.05,0.76,-0.08,-0.06,0.59,-0.15,0.08,2.13,-0.34,0.18,-1.05,0.13,-0.94,0.71,-0.24,0.2,-0.09,0.52,0.31,1.31,3.1,0.83,-0.17,0.67,-0.11,-0.87,-0.08
2016-08-08,2183.76,2180.8899,18541.8906,18529.2891,5223.54,5213.1401,2914.429932,2900.52002,3115.040039,3078.780029,688.460022,681.659973,248.960007,248.550003,4362.129883,4356.540039,7623.680176000002,7656.310059,162.550003,166.320007,775.289978,772.4400019999998,284.690002,284.700012,644.419983,643.460022,-0.13,0.04,-0.25,-0.07,0.02,-0.18,-0.2,0.24,-0.16,-0.48,0.42,-1.16,0.14,-0.99,0.23,-0.16,-0.15,-0.13,0.22,0.43,0.38,2.32,-1.26,-0.37,0.82,0.0,0.11,-0.15,-0.02
2016-08-09,2182.24,2181.74,18538.0508,18533.0508,5216.21,5225.48,2901.51001,2912.790039,3076.73999,3083.129883,681.8099980000002,683.25,248.399994,248.179993,4358.220215,4366.040039,7644.529785,7685.069823999998,166.649994,164.229996,776.419983,778.780029,285.48999,285.0,643.539978,643.320007,-0.02,-0.29,0.19,-0.03,-0.2,0.43,0.18,-0.4,0.06,0.39,-1.09,0.21,-1.99,0.21,-1.42,-0.09,0.32,0.18,0.04,0.53,-0.21,-1.45,-2.35,0.3,-0.77,-0.17,-0.34,-0.03,-0.06
2016-08-10,2182.8101,2175.49,18541.4805,18495.6602,5227.9502,5204.5801,2911.149902,2881.139893,3076.080078,3021.790039,682.710022,673.5599980000002,248.479996,248.970001,4373.180176,4367.8598630000015,7683.0,7669.100098000001,164.509995,160.369995,779.619995,772.820007,285.48999,284.019989,644.210022,642.960022,-0.34,0.47,0.39,-0.25,0.64,0.44,-0.45,0.46,0.54,-1.03,0.33,-1.76,1.09,-1.34,0.95,0.2,0.07,-0.12,0.52,-0.18,0.21,-2.52,1.03,-0.87,0.45,-0.51,0.13,-0.19,0.06
2016-08-11,2177.97,2185.79,18519.0801,18613.5195,5222.1499,5228.3999,2887.399902,2890.629883,3032.550049,3054.780029,675.6400150000002,679.929993,249.570007,249.139999,4382.649902,4390.540039,7676.410156,7684.919922,160.770004,162.020004,774.869995,776.26001,284.769989,284.399994,643.150024,643.340027,0.36,-0.08,0.2,0.51,-0.2,0.12,0.12,0.09,0.64,0.11,-0.26,0.73,0.2,0.63,0.16,-0.17,-0.71,0.18,0.1,0.11,-0.43,0.78,-1.01,0.18,0.46,-0.13,0.24,0.03,0.1
2016-08-12,2183.74,2184.05,18595.6504,18576.4707,5219.6602,5232.8901,2876.379883,2883.040039,3043.73999,3060.850098,677.530029,681.030029,249.110001,247.360001,4381.470215,4395.080078,7672.319823999998,7651.879883,162.729996,160.389999,777.77002,779.840027,284.790009,285.079987,645.159973,644.0,0.01,0.28,-0.27,-0.1,0.32,-0.13,0.25,0.56,-0.11,0.23,1.03,0.56,0.93,0.52,0.83,-0.7,0.78,0.31,0.29,-0.27,0.51,-1.44,2.14,0.27,1.36,0.1,0.82,-0.18,-1.51
2016-08-15,2186.0801,2190.1499,18588.5898,18636.0508,5242.1802,5262.02,2888.030029,2912.6201170000004,3068.540039,3089.169922,682.599976,686.6900019999998,247.929993,249.27999900000003,4402.549805,4407.649902,7654.799805,7690.930176000002,161.160004,163.830002,782.820007,790.4400019999998,286.130005,287.410004,644.200012,634.26001,0.19,-0.55,-0.36,0.26,-0.45,-0.33,0.38,-0.66,-0.63,0.85,-0.26,0.67,-1.48,0.6,-1.23,0.54,-0.95,0.12,-0.67,0.47,0.22,1.66,0.14,0.97,-0.74,0.45,-0.51,-1.54,-1.14
